osha_establishment_id,cms_ccn,tier,name_score,addr_score,hno_match,zip_match
1193947,315223,A,1.0,1.0,True,True
1107184,315228,A,1.0,1.0,True,True
554462,315234,A,1.0,1.0,True,True
1292092,315235,A,1.0,1.0,True,True
995177,315236,A,1.0,1.0,True,True
1485455,315243,A,1.0,1.0,True,True
554550,315244,A,1.0,1.0,True,True
934846,315245,A,1.0,0.938,True,True
1403353,315247,A,1.0,1.0,True,True
1514940,315251,A,1.0,1.0,True,True
1538978,315252,A,1.0,1.0,True,True
1188304,315263,A,1.0,1.0,True,True
1467704,315264,A,1.0,1.0,True,True
1467850,315265,A,1.0,1.0,True,True
1247131,315275,A,1.0,1.0,True,True
1467030,315276,A,1.0,1.0,True,True
1511576,315279,A,1.0,1.0,True,True
1109421,315286,A,1.0,1.0,True,True
1037233,315288,A,1.0,1.0,True,True
354465,315289,A,1.0,1.0,True,True
1227373,315295,A,1.0,1.0,True,True
960871,315300,A,1.0,1.0,True,True
1455740,315303,A,0.952,1.0,True,True
1245118,315306,A,0.882,1.0,True,True
1221773,315307,A,1.0,1.0,True,True
1336335,315309,A,1.0,1.0,True,True
1485171,315310,A,1.0,1.0,True,False
1494123,315311,A,1.0,1.0,True,True
1458004,315312,A,1.0,1.0,True,True
1245007,315313,A,1.0,1.0,True,True
1373941,315314,A,1.0,1.0,True,True
1179956,315316,A,1.0,1.0,True,True
1304403,315317,A,0.846,1.0,True,True
1522832,315320,A,1.0,1.0,True,True
904421,315322,A,1.0,1.0,True,True
1424666,315327,A,0.96,1.0,True,True
1479000,315328,A,1.0,1.0,True,True
858921,315330,A,1.0,1.0,True,True
1308246,315333,A,1.0,1.0,True,False
1245201,315339,A,1.0,1.0,True,True
1110576,315341,A,1.0,1.0,True,True
1475861,315342,A,1.0,1.0,True,True
1448495,315349,A,1.0,1.0,True,True
1494318,315350,A,1.0,1.0,True,True
1464842,315353,A,1.0,1.0,True,True
1386454,315355,A,1.0,1.0,True,True
960868,315357,A,1.0,1.0,True,True
1431268,315362,A,1.0,1.0,True,True
1474201,315364,A,1.0,1.0,True,True
1332513,315365,A,1.0,0.917,True,True
960853,315366,A,1.0,1.0,True,True
1245207,315369,A,1.0,1.0,True,True
1144788,315370,A,0.615,1.0,True,True
1183272,315375,A,0.71,1.0,True,True
50306,315376,A,1.0,1.0,True,True
1304960,315378,A,1.0,1.0,True,True
1037256,315396,A,1.0,0.9,True,True
1311657,315409,A,1.0,1.0,True,True
1113026,315421,A,1.0,1.0,True,False
1520177,315433,A,1.0,1.0,True,True
630317,315434,A,1.0,1.0,True,True
849195,315435,A,1.0,1.0,True,True
917629,315438,A,1.0,1.0,True,True
1533974,315445,A,0.812,1.0,True,True
1023975,315448,A,1.0,1.0,True,True
960944,315449,A,1.0,1.0,True,True
1208114,315453,A,1.0,1.0,True,True
1531653,315460,A,1.0,0.938,True,True
1245011,315464,A,1.0,1.0,True,True
929465,315467,A,1.0,1.0,True,True
1245200,315468,A,0.667,1.0,True,True
1245009,315472,A,1.0,1.0,True,True
1245209,315477,A,1.0,1.0,True,True
1245208,315485,A,1.0,1.0,True,True
224182,315487,A,1.0,1.0,True,True
1245262,315488,A,1.0,1.0,True,True
961174,315494,A,1.0,1.0,True,True
798052,315497,A,1.0,1.0,True,True
1244893,315502,A,1.0,1.0,True,True
849773,315507,A,1.0,0.857,True,True
1245061,315511,A,0.909,1.0,True,True
630832,315516,A,0.696,1.0,True,True
1076418,315517,A,1.0,1.0,True,True
1517792,315518,A,1.0,1.0,True,True
279177,315524,A,1.0,1.0,True,True
1244578,315526,A,1.0,1.0,True,True
639413,315528,A,1.0,1.0,True,True
1304031,315530,A,1.0,1.0,True,True
1475646,325032,A,1.0,1.0,True,True
1475521,325033,A,1.0,1.0,True,True
1464479,325034,A,1.0,1.0,True,True
1498019,325036,A,1.0,0.914,True,True
1493818,325038,A,1.0,1.0,True,True
1401428,325039,A,1.0,1.0,True,True
1497561,325042,A,1.0,1.0,True,True
1498728,325054,A,1.0,0.87,True,True
1530778,325064,A,1.0,0.919,True,False
1502218,325066,A,1.0,1.0,True,True
1515202,325068,A,1.0,1.0,True,True
1496295,325069,A,1.0,1.0,True,False
1512760,325070,A,1.0,0.973,True,True
1537775,325076,A,0.952,1.0,True,True
1512949,325077,A,1.0,1.0,True,True
839741,325078,A,1.0,1.0,True,True
1493850,325100,A,1.0,1.0,True,True
1462319,325113,A,0.846,1.0,True,True
1534102,325119,A,1.0,1.0,True,True
1494530,325125,A,1.0,0.955,True,True
1401479,325128,A,1.0,1.0,True,True
1455221,325130,A,1.0,1.0,True,True
598352,335003,A,1.0,0.963,True,True
648098,335005,A,1.0,1.0,True,True
1529871,335006,A,1.0,1.0,True,True
1278342,335011,A,1.0,1.0,True,True
1336048,335015,A,1.0,1.0,True,True
1099982,335019,A,1.0,1.0,True,True
1302111,335024,A,1.0,1.0,True,True
1103341,335027,A,1.0,1.0,True,True
1048601,335046,A,0.667,1.0,True,True
1528993,335050,A,1.0,1.0,True,True
1361937,335053,A,1.0,1.0,True,True
1131651,335068,A,1.0,1.0,True,True
1431701,335069,A,1.0,1.0,True,True
1090282,335079,A,1.0,1.0,True,True
969870,335083,A,1.0,1.0,True,True
920588,335091,A,1.0,1.0,True,True
1457533,335092,A,1.0,1.0,True,True
1093489,335093,A,1.0,1.0,True,True
1428934,335105,A,1.0,1.0,True,True
1402636,335108,A,0.842,1.0,True,True
1301840,335110,A,1.0,1.0,True,True
1019649,335125,A,1.0,1.0,True,True
591694,335128,A,0.667,1.0,True,True
647850,335130,A,1.0,1.0,True,True
172988,335132,A,1.0,1.0,True,True
671435,335142,A,1.0,1.0,True,True
1470237,335148,A,1.0,1.0,True,True
729735,335156,A,1.0,1.0,True,True
1213440,335159,A,1.0,1.0,True,True
84751,335163,A,1.0,1.0,True,True
1508388,335168,A,1.0,1.0,True,True
1490503,335174,A,1.0,1.0,True,True
1448511,335180,A,1.0,1.0,True,True
1557951,335184,A,1.0,1.0,True,True
1356774,335185,A,1.0,1.0,True,True
1282017,335197,A,1.0,1.0,True,True
555700,335201,A,1.0,0.97,True,True
1444672,335202,A,1.0,1.0,True,True
1096091,335211,A,1.0,1.0,True,True
969865,335213,A,1.0,1.0,True,True
560736,335216,A,1.0,1.0,True,True
1204109,335218,A,1.0,1.0,True,True
326122,335219,A,1.0,1.0,True,True
1257154,335220,A,1.0,1.0,True,True
190335,335227,A,0.678,1.0,True,True
734191,335233,A,1.0,1.0,True,True
1276675,335239,A,1.0,1.0,True,True
1137267,335243,A,1.0,1.0,True,True
1068623,335245,A,1.0,1.0,True,True
964916,335249,A,1.0,0.973,True,True
1293344,335252,A,1.0,1.0,True,True
143713,335256,A,1.0,1.0,True,True
866205,335259,A,0.75,1.0,True,True
902026,335263,A,1.0,0.909,True,True
1531178,335275,A,1.0,0.929,True,True
1088680,335283,A,1.0,1.0,True,True
1150177,335284,A,1.0,1.0,True,True
1539363,335285,A,1.0,1.0,True,True
134172,335286,A,1.0,1.0,True,True
1558986,335287,A,1.0,1.0,True,True
190342,335288,A,0.947,1.0,True,True
1429657,335290,A,1.0,1.0,True,True
1457281,335296,A,1.0,1.0,True,True
1469947,335301,A,1.0,1.0,True,True
75352,335308,A,1.0,1.0,True,True
632693,335312,A,1.0,1.0,True,True
1289892,335316,A,0.8,1.0,True,True
1517788,335322,A,1.0,1.0,True,True
132422,335325,A,1.0,1.0,True,True
555032,335331,A,1.0,1.0,True,True
455883,335340,A,1.0,1.0,True,True
503182,335341,A,1.0,1.0,True,True
1447699,335342,A,1.0,1.0,True,True
849863,335345,A,1.0,1.0,True,True
1471407,335347,A,1.0,1.0,True,True
475542,335349,A,1.0,0.882,True,True
1443162,335366,A,1.0,1.0,True,True
80983,335369,A,1.0,1.0,True,True
984855,335371,A,1.0,1.0,True,True
482508,335373,A,1.0,1.0,True,True
943353,335374,A,1.0,1.0,True,True
1433423,335386,A,1.0,1.0,True,True
1103012,335387,A,1.0,0.864,True,True
150253,335391,A,0.706,1.0,True,True
989481,335392,A,1.0,1.0,True,True
1289894,335393,A,0.88,1.0,True,True
897245,335394,A,1.0,1.0,True,True
1462611,335396,A,1.0,1.0,True,True
945442,335397,A,1.0,1.0,True,True
1268240,335400,A,1.0,1.0,True,True
1434114,335410,A,1.0,1.0,True,True
1263008,335412,A,1.0,1.0,True,True
75356,335419,A,1.0,1.0,True,True
818439,335421,A,1.0,1.0,True,True
55554,335426,A,1.0,0.947,True,True
876357,335427,A,1.0,1.0,True,True
136136,335431,A,1.0,1.0,True,True
134310,335432,A,1.0,1.0,True,True
1417534,335436,A,1.0,1.0,True,True
1247191,335437,A,1.0,1.0,True,True
1084609,335438,A,1.0,0.941,True,True
1377099,335441,A,1.0,1.0,True,True
1255548,335448,A,1.0,1.0,True,True
213125,335455,A,0.857,1.0,True,True
957341,335457,A,1.0,1.0,True,True
1457535,335461,A,0.894,1.0,True,True
954888,335462,A,1.0,1.0,True,True
967235,335468,A,1.0,1.0,True,True
1107177,335471,A,1.0,1.0,True,True
1520855,335475,A,1.0,1.0,True,True
1079012,335478,A,1.0,1.0,True,True
134390,335484,A,1.0,1.0,True,True
1289887,335485,A,1.0,1.0,True,True
1342324,335487,A,1.0,1.0,True,True
1361951,335489,A,1.0,1.0,True,True
1505161,335502,A,1.0,1.0,True,True
1289893,335504,A,1.0,1.0,True,True
548304,335508,A,1.0,1.0,True,True
998890,335511,A,1.0,1.0,True,True
865907,335513,A,1.0,1.0,True,True
1205704,335516,A,1.0,0.889,True,True
652399,335517,A,1.0,1.0,True,True
216373,335524,A,1.0,1.0,True,True
1327119,335525,A,1.0,0.96,True,True
1534091,335527,A,1.0,1.0,True,True
1373311,335532,A,1.0,0.923,True,True
1289889,335533,A,0.632,1.0,True,True
676733,335538,A,1.0,1.0,True,True
1440597,335539,A,1.0,1.0,True,False
1125660,335543,A,1.0,1.0,True,True
688680,335545,A,1.0,1.0,True,True
1020188,335554,A,1.0,1.0,True,True
1471479,335558,A,1.0,1.0,True,True
1048084,335565,A,1.0,1.0,True,True
192599,335566,A,1.0,1.0,True,True
1533935,335571,A,1.0,1.0,True,True
1049612,335573,A,1.0,1.0,True,True
1193077,335581,A,1.0,0.864,True,True
1241370,335582,A,1.0,1.0,True,True
1361961,335585,A,1.0,1.0,True,True
1445961,335586,A,1.0,1.0,True,True
1289895,335587,A,1.0,1.0,True,True
1538977,335588,A,1.0,1.0,True,True
1189750,335589,A,1.0,1.0,True,True
1427734,335596,A,1.0,1.0,True,True
1509608,335600,A,1.0,1.0,True,True
1278512,335601,A,1.0,1.0,True,True
214096,335611,A,1.0,1.0,True,True
1424575,335612,A,1.0,1.0,True,True
709244,335613,A,1.0,1.0,True,True
312680,335615,A,1.0,1.0,True,True
1433630,335618,A,1.0,1.0,True,True
1203894,335619,A,1.0,1.0,True,True
956159,335626,A,1.0,1.0,True,True
1289888,335634,A,1.0,1.0,True,True
1444780,335636,A,1.0,1.0,True,True
1031017,335637,A,1.0,1.0,True,True
1536041,335640,A,1.0,1.0,True,True
1267689,335644,A,1.0,0.938,True,True
927229,335645,A,0.778,1.0,True,True
1289891,335649,A,1.0,1.0,True,True
1271651,335656,A,0.882,1.0,True,True
134288,335659,A,1.0,1.0,True,True
1138673,335663,A,1.0,1.0,True,True
1476011,335666,A,1.0,0.957,True,True
1454534,335673,A,1.0,1.0,True,True
1522895,335674,A,1.0,1.0,True,True
1183345,335676,A,1.0,1.0,True,True
82521,335677,A,1.0,1.0,True,True
601442,335680,A,1.0,1.0,True,True
134268,335681,A,1.0,1.0,True,True
1326993,335684,A,1.0,1.0,True,True
893387,335685,A,1.0,1.0,True,True
866468,335687,A,0.625,1.0,True,True
1237629,335690,A,1.0,1.0,True,True
1289886,335694,A,1.0,0.867,True,True
851060,335696,A,1.0,1.0,True,True
1533104,335710,A,1.0,1.0,True,True
1468151,335718,A,0.645,1.0,True,True
1128030,335727,A,1.0,1.0,True,True
1262587,335739,A,1.0,1.0,True,True
445697,335744,A,1.0,1.0,True,True
926647,335747,A,1.0,1.0,True,True
1466114,335750,A,1.0,1.0,True,True
1089080,335756,A,1.0,1.0,True,True
1289890,335757,A,0.88,1.0,True,True
1558571,335758,A,1.0,1.0,True,True
932179,335759,A,1.0,1.0,True,True
563925,335761,A,1.0,1.0,True,True
1452398,335763,A,0.971,1.0,True,True
1284832,335766,A,1.0,1.0,True,True
80822,335769,A,1.0,1.0,True,True
897916,335771,A,1.0,0.894,True,True
1435554,335775,A,1.0,1.0,True,True
75312,335777,A,1.0,1.0,True,True
171606,335782,A,1.0,1.0,True,True
153028,335790,A,1.0,1.0,True,True
1475578,335792,A,1.0,1.0,True,True
1075288,335799,A,1.0,0.857,True,True
1406694,335805,A,0.622,1.0,True,True
1072236,335808,A,1.0,1.0,True,True
1516923,335809,A,1.0,1.0,True,True
985299,335811,A,1.0,1.0,True,True
1200970,335812,A,1.0,0.97,True,True
46936,335814,A,1.0,0.933,True,True
741642,335815,A,1.0,1.0,True,True
1437001,335817,A,1.0,1.0,True,True
1095066,335818,A,1.0,1.0,True,True
1443058,335819,A,1.0,1.0,True,True
1453500,335821,A,0.947,1.0,True,True
954972,335824,A,1.0,1.0,True,True
1076572,335827,A,1.0,1.0,True,True
1289885,335828,A,0.8,1.0,True,True
1092626,335831,A,1.0,1.0,True,True
1123102,335843,A,1.0,1.0,True,True
1011196,335845,A,1.0,1.0,True,True
1029882,335847,A,1.0,1.0,True,True
933911,335857,A,1.0,1.0,True,True
601446,335860,A,0.692,1.0,True,True
136175,335865,A,1.0,1.0,True,True
1128143,335876,A,1.0,0.857,True,True
1184153,33A246,A,0.75,0.93,True,True
824978,345000,A,1.0,1.0,True,True
168417,345002,A,1.0,1.0,True,True
168515,345003,A,1.0,1.0,True,True
1325338,345006,A,1.0,1.0,True,True
1254769,345013,A,1.0,1.0,True,True
738063,345015,A,1.0,1.0,True,True
1296393,345026,A,1.0,0.976,True,True
1467280,345039,A,1.0,1.0,True,True
1316343,345045,A,1.0,1.0,True,True
1520594,345048,A,1.0,1.0,True,True
168473,345049,A,1.0,1.0,True,True
84280,345051,A,1.0,1.0,True,True
168444,345053,A,1.0,1.0,True,True
1425006,345063,A,1.0,0.952,True,True
168525,345077,A,1.0,1.0,True,True
1091312,345078,A,1.0,1.0,True,True
998154,345080,A,1.0,1.0,True,True
1421154,345083,A,1.0,1.0,True,True
1331504,345088,A,1.0,1.0,True,True
1453946,345089,A,1.0,1.0,True,True
1470994,345096,A,0.739,1.0,True,True
1469247,345102,A,1.0,1.0,True,True
168535,345104,A,1.0,1.0,True,True
1476815,345106,A,1.0,1.0,True,True
1197918,345109,A,1.0,1.0,True,True
566342,345113,A,1.0,1.0,True,True
568165,345119,A,1.0,1.0,True,True
1475645,345126,A,1.0,1.0,True,True
1425055,345127,A,1.0,1.0,True,True
1176084,345129,A,1.0,1.0,True,True
568744,345132,A,1.0,1.0,True,True
1443234,345137,A,1.0,1.0,True,True
1326383,345138,A,1.0,1.0,True,True
566310,345142,A,1.0,1.0,True,True
1478234,345143,A,1.0,1.0,True,True
591245,345144,A,1.0,1.0,True,True
1263732,345145,A,1.0,1.0,True,True
1094521,345150,A,1.0,1.0,True,True
1426114,345151,A,1.0,1.0,True,True
1196482,345152,A,1.0,0.929,True,True
1311666,345153,A,1.0,1.0,True,True
565744,345156,A,1.0,1.0,True,True
168429,345159,A,1.0,1.0,True,True
555153,345164,A,1.0,1.0,True,False
998141,345169,A,1.0,1.0,True,True
1425053,345171,A,1.0,1.0,True,True
1469783,345172,A,1.0,1.0,True,True
418935,345177,A,0.783,1.0,True,True
1326371,345181,A,1.0,0.857,True,True
1094510,345184,A,1.0,1.0,True,True
549780,345187,A,1.0,1.0,True,True
1427260,345192,A,1.0,1.0,True,True
1479009,345193,A,1.0,1.0,True,True
1314190,345194,A,1.0,1.0,True,True
422437,345197,A,1.0,1.0,True,True
664397,345198,A,1.0,1.0,True,True
555034,345205,A,1.0,1.0,True,True
927831,345206,A,1.0,1.0,True,True
1424624,345210,A,1.0,1.0,True,True
554651,345211,A,1.0,1.0,True,False
1326389,345213,A,1.0,1.0,True,True
566188,345215,A,1.0,1.0,True,True
555309,345217,A,1.0,1.0,True,True
1050101,345218,A,1.0,1.0,True,False
569364,345219,A,1.0,1.0,True,True
1331365,345221,A,1.0,1.0,True,True
436257,345222,A,1.0,1.0,True,True
1466161,345223,A,1.0,1.0,True,True
140083,345225,A,1.0,1.0,True,True
1254773,345226,A,1.0,1.0,True,True
998158,345232,A,1.0,1.0,True,True
565809,345237,A,1.0,1.0,True,True
1425048,345238,A,1.0,1.0,True,True
1469921,345240,A,1.0,0.889,True,True
959763,345241,A,1.0,1.0,True,True
1424714,345246,A,1.0,1.0,True,True
998160,345250,A,1.0,1.0,True,False
1520901,345252,A,1.0,1.0,True,True
1273880,345253,A,1.0,1.0,True,True
168437,345254,A,1.0,1.0,True,True
168504,345260,A,1.0,1.0,True,True
960193,345262,A,1.0,1.0,True,True
555056,345263,A,1.0,1.0,True,True
960248,345265,A,1.0,1.0,True,True
1263742,345266,A,1.0,0.857,True,True
1448346,345267,A,1.0,1.0,True,True
996905,345269,A,1.0,1.0,True,True
998165,345270,A,1.0,1.0,True,True
1100495,345277,A,1.0,1.0,True,True
1264893,345279,A,1.0,1.0,True,False
154679,345280,A,1.0,1.0,True,True
1470995,345282,A,0.714,1.0,True,True
1553693,345283,A,1.0,1.0,True,True
1426984,345288,A,1.0,1.0,True,True
1326432,345291,A,1.0,1.0,True,True
555502,345292,A,1.0,1.0,True,True
1402033,345296,A,1.0,1.0,True,True
912620,345298,A,1.0,1.0,True,True
1425046,345301,A,1.0,1.0,True,True
1333179,345303,A,1.0,1.0,True,True
1539491,345304,A,1.0,1.0,True,True
1265669,345311,A,1.0,1.0,True,True
998148,345312,A,1.0,1.0,True,True
1313823,345314,A,0.977,1.0,True,True
1263727,345315,A,1.0,1.0,True,True
960246,345317,A,1.0,1.0,True,True
555328,345321,A,1.0,1.0,True,True
912619,345322,A,1.0,1.0,True,True
960195,345323,A,1.0,0.944,True,True
1263721,345325,A,1.0,1.0,True,False
960245,345332,A,1.0,1.0,True,True
1473497,345333,A,1.0,1.0,True,True
555694,345335,A,1.0,0.903,True,True
1254764,345337,A,1.0,1.0,True,True
960247,345339,A,1.0,1.0,True,True
998162,345340,A,1.0,1.0,True,True
1452052,345341,A,1.0,1.0,True,True
1067831,345342,A,1.0,1.0,True,True
959778,345343,A,1.0,1.0,True,True
590758,345350,A,1.0,1.0,True,True
1099155,345353,A,1.0,1.0,True,True
566177,345354,A,1.0,1.0,True,True
550661,345355,A,1.0,1.0,True,True
1269127,345358,A,1.0,0.971,True,True
998135,345362,A,1.0,1.0,True,True
140729,345365,A,1.0,1.0,True,True
877796,345370,A,1.0,1.0,True,True
565774,345372,A,1.0,1.0,True,True
663507,345373,A,0.98,0.933,True,True
1449962,345375,A,1.0,1.0,True,True
1263724,345376,A,1.0,1.0,True,True
1445058,345380,A,1.0,1.0,True,True
1418269,345385,A,1.0,1.0,True,True
1452986,345388,A,1.0,1.0,True,True
912616,345389,A,1.0,1.0,True,True
1143011,345390,A,1.0,1.0,True,True
663047,345392,A,1.0,1.0,True,True
1254771,345395,A,1.0,1.0,True,True
555853,345396,A,1.0,1.0,True,True
1498233,345397,A,1.0,1.0,True,True
797225,345401,A,1.0,1.0,True,True
1418389,345403,A,1.0,1.0,True,True
488873,345404,A,1.0,1.0,True,True
801421,345405,A,1.0,1.0,True,True
1431139,345406,A,1.0,1.0,True,True
960194,345408,A,1.0,1.0,True,True
1478294,345409,A,1.0,1.0,True,True
1429016,345413,A,1.0,1.0,True,True
418943,345415,A,1.0,1.0,True,True
801427,345419,A,1.0,0.857,True,True
801346,345420,A,1.0,1.0,True,True
912615,345421,A,1.0,1.0,True,True
1450729,345425,A,1.0,1.0,True,True
1418477,345426,A,1.0,1.0,True,True
912621,345428,A,1.0,1.0,True,True
1254777,345429,A,1.0,1.0,True,True
1418270,345433,A,1.0,1.0,True,True
421772,345434,A,1.0,1.0,True,True
912622,345438,A,1.0,1.0,True,True
1254768,345439,A,1.0,1.0,True,True
1072077,345446,A,0.923,1.0,True,True
1418274,345447,A,1.0,1.0,True,True
567576,345448,A,1.0,1.0,True,True
1326378,345449,A,1.0,1.0,True,True
1418543,345450,A,1.0,1.0,True,True
801414,345457,A,1.0,1.0,True,True
425569,345458,A,1.0,1.0,True,False
801422,345460,A,1.0,1.0,True,True
1289321,345463,A,1.0,1.0,True,True
1089125,345468,A,1.0,1.0,True,True
1255631,345471,A,1.0,1.0,True,True
1285506,345472,A,1.0,1.0,True,True
1418545,345473,A,1.0,1.0,True,True
1418268,345477,A,1.0,1.0,True,True
676486,345478,A,1.0,1.0,True,True
554828,345487,A,1.0,1.0,True,True
1294332,345489,A,1.0,1.0,True,True
575844,345490,A,1.0,1.0,True,True
555177,345491,A,1.0,1.0,True,True
1070848,345493,A,1.0,1.0,True,True
1254772,345494,A,1.0,1.0,True,True
1520266,345496,A,1.0,1.0,True,True
1326392,345499,A,0.75,1.0,True,True
860547,345501,A,1.0,1.0,True,True
564165,345502,A,1.0,1.0,True,True
801420,345505,A,1.0,1.0,True,True
1459825,345507,A,1.0,1.0,True,True
1452556,345510,A,1.0,1.0,True,True
555040,345513,A,1.0,1.0,True,True
201802,345514,A,1.0,1.0,True,True
923220,345515,A,1.0,1.0,True,True
657826,345516,A,1.0,1.0,True,True
1438972,345518,A,1.0,1.0,True,True
1264180,345519,A,1.0,1.0,True,True
1294304,345522,A,1.0,1.0,True,True
1294329,345523,A,1.0,0.929,True,True
801418,345526,A,1.0,1.0,True,True
850068,345531,A,0.941,1.0,True,False
1254781,345537,A,1.0,1.0,True,True
1149029,345541,A,1.0,1.0,True,True
273803,345548,A,1.0,1.0,True,True
1294271,345549,A,1.0,1.0,True,True
1446214,345550,A,1.0,1.0,True,True
628272,345553,A,1.0,1.0,True,True
1466080,345554,A,1.0,1.0,True,True
1295615,345558,A,0.951,1.0,True,True
1295644,345561,A,0.643,1.0,True,True
550006,345562,A,1.0,0.945,True,True
1208175,345565,A,1.0,1.0,True,True
1528999,345566,A,0.864,1.0,True,True
1523038,345567,A,1.0,0.923,True,True
587029,345569,A,1.0,1.0,True,True
801426,345570,A,1.0,1.0,True,True
1495907,345571,A,1.0,1.0,True,True
1539557,355024,A,1.0,1.0,True,True
881525,355033,A,0.963,1.0,True,True
1074451,355036,A,1.0,1.0,True,True
934644,355038,A,0.952,1.0,True,True
911948,355039,A,1.0,1.0,True,True
1251428,355040,A,1.0,0.897,True,True
278281,355047,A,0.872,1.0,True,True
1080214,355049,A,1.0,1.0,True,True
1064963,355053,A,1.0,1.0,True,True
1125350,355057,A,1.0,1.0,True,True
1074241,355058,A,1.0,1.0,True,True
1148212,355060,A,0.857,1.0,True,True
121622,355063,A,0.941,1.0,True,True
877740,355064,A,1.0,1.0,True,True
1379795,355066,A,1.0,1.0,True,True
856930,355069,A,1.0,1.0,True,True
282501,355070,A,1.0,1.0,True,True
1275538,355074,A,1.0,1.0,True,True
1194389,355077,A,1.0,1.0,True,True
342658,355078,A,1.0,1.0,True,True
1447581,355079,A,1.0,1.0,True,True
798928,355082,A,1.0,1.0,True,True
1268435,355084,A,1.0,1.0,True,True
299341,355086,A,1.0,1.0,True,True
1450835,355090,A,0.96,1.0,True,True
1379479,355092,A,1.0,1.0,True,True
1440246,355104,A,1.0,1.0,True,True
1148094,355106,A,1.0,0.889,True,True
800807,355108,A,1.0,1.0,True,True
1537218,355109,A,1.0,1.0,True,True
695547,355116,A,1.0,1.0,True,True
902306,355122,A,1.0,1.0,True,True
299305,355123,A,1.0,1.0,True,True
856832,355124,A,0.9,1.0,True,True
857028,355127,A,1.0,1.0,True,True
1103011,355128,A,1.0,0.919,True,True
1254663,355129,A,1.0,1.0,True,True
1453922,365006,A,1.0,1.0,True,True
1448789,365030,A,0.667,0.968,True,True
1453778,365033,A,1.0,1.0,True,True
1071139,365045,A,1.0,1.0,True,True
959891,365071,A,1.0,1.0,True,True
1257880,365072,A,1.0,1.0,True,True
1400429,365081,A,1.0,1.0,True,True
1522045,365084,A,1.0,1.0,True,True
1449333,365088,A,1.0,1.0,True,True
1400251,365093,A,1.0,1.0,True,True
808583,365101,A,1.0,1.0,True,True
1355884,365109,A,1.0,1.0,True,True
1454502,365134,A,1.0,1.0,True,True
1305310,365162,A,1.0,1.0,True,True
282644,365163,A,1.0,1.0,True,True
1400412,365178,A,1.0,1.0,True,True
1134423,365186,A,0.7,1.0,True,True
1400404,365192,A,1.0,1.0,True,True
927375,365195,A,1.0,1.0,True,True
1400419,365196,A,1.0,0.857,True,True
646004,365202,A,1.0,1.0,True,True
1520668,365209,A,1.0,1.0,True,True
959885,365215,A,1.0,1.0,True,True
1279076,365221,A,1.0,1.0,True,True
912600,365222,A,1.0,1.0,True,True
912054,365232,A,0.971,1.0,True,True
815916,365236,A,1.0,1.0,True,True
955574,365238,A,1.0,1.0,True,True
1503008,365246,A,1.0,1.0,True,True
912603,365256,A,1.0,1.0,True,True
78312,365265,A,1.0,1.0,True,True
826994,365268,A,1.0,1.0,True,True
268876,365269,A,1.0,1.0,True,True
861299,365271,A,1.0,1.0,True,True
1503393,365275,A,0.947,1.0,True,True
1400386,365284,A,1.0,1.0,True,True
161553,365286,A,1.0,1.0,True,True
1435318,365287,A,1.0,1.0,True,True
942876,365289,A,1.0,0.923,True,True
1400407,365292,A,1.0,0.889,True,True
1083559,365293,A,1.0,1.0,True,True
558472,365298,A,0.789,0.93,True,True
1272274,365300,A,1.0,1.0,True,True
1400378,365304,A,1.0,1.0,True,True
1501805,365305,A,1.0,1.0,True,True
1442058,365306,A,1.0,1.0,True,True
942775,365317,A,1.0,1.0,True,True
1113081,365318,A,0.986,1.0,True,True
1083563,365321,A,1.0,1.0,True,True
1466162,365322,A,1.0,1.0,True,True
287819,365323,A,0.75,0.976,True,True
646000,365327,A,1.0,1.0,True,True
1117865,365331,A,1.0,1.0,True,True
558113,365336,A,1.0,1.0,True,True
90817,365337,A,1.0,0.865,True,True
1498009,365341,A,0.818,1.0,True,True
1452860,365343,A,1.0,1.0,True,True
687918,365348,A,1.0,1.0,True,True
1446817,365354,A,1.0,0.897,True,True
1462269,365361,A,1.0,0.944,True,True
1431507,365363,A,1.0,1.0,True,True
851061,365365,A,1.0,1.0,True,True
700103,365375,A,1.0,1.0,True,True
1522613,365377,A,1.0,1.0,True,True
912601,365379,A,1.0,1.0,True,True
1527368,365381,A,1.0,1.0,True,True
109561,365387,A,1.0,1.0,True,True
912605,365389,A,1.0,0.889,True,True
1063368,365394,A,1.0,1.0,True,True
1495634,365396,A,1.0,1.0,True,True
930532,365402,A,1.0,1.0,True,True
912594,365404,A,1.0,1.0,True,True
1508697,365405,A,1.0,0.963,True,True
109601,365407,A,1.0,1.0,True,True
687909,365408,A,1.0,1.0,True,True
920934,365411,A,1.0,1.0,True,True
418924,365418,A,1.0,1.0,True,True
1349532,365421,A,1.0,1.0,True,True
1471781,365425,A,1.0,0.963,True,True
687966,365426,A,1.0,1.0,True,True
325514,365433,A,1.0,1.0,True,True
927166,365435,A,1.0,1.0,True,True
1479988,365440,A,1.0,1.0,True,True
912611,365443,A,1.0,1.0,True,True
1265417,365445,A,1.0,1.0,True,True
1096105,365446,A,1.0,0.889,True,True
687946,365450,A,1.0,1.0,True,True
1400411,365455,A,1.0,1.0,True,True
912610,365457,A,1.0,1.0,True,True
457243,365461,A,1.0,0.897,True,True
1304519,365462,A,1.0,1.0,True,True
912590,365466,A,1.0,1.0,True,True
163186,365469,A,1.0,1.0,True,True
687896,365474,A,1.0,1.0,True,True
